parent_sked,parent_sked_part,in_a_group,db_table,ordering,db_name,xpath,irs_type,db_type,line_number,description,version_start,version_end
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,38,TrvlFrCmpnnsInd,/IRS990ScheduleJ/TravelForCompanionsInd,CheckboxType,String(length=1),Part I Line 1a,Travel for companions,2013,
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,48,WrttnEmplymntCntrctInd,/IRS990ScheduleJ/WrittenEmploymentContractInd,CheckboxType,String(length=1),Part I Line 3,Written employment contract,2013,
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,27,WrttnPlcyRfTAndEExpnssInd,/IRS990ScheduleJ/WrittenPolicyRefTAndEExpnssInd,BooleanType,String(length=5),Part I Line 1b,Written policy reference T and E expenses?,2013,
IRS990ScheduleK,skedk_part_v,True,SkdKPrcdrsCrrctvActn,2,BndRfrncCd,/IRS990ScheduleK/ProceduresCorrectiveActionGrp/BondReferenceCd,,Text,Part V; Part V,Violations identified and corrected; Bond issue reference number (A-D),2013,
IRS990ScheduleK,skedk_part_v,True,SkdKPrcdrsCrrctvActn,23,PrcdrsCrrctvActnInd,/IRS990ScheduleK/ProceduresCorrectiveActionGrp/ProceduresCorrectiveActionInd,BooleanType,String(length=5),Part V; Part V,Violations identified and corrected; Procedures to ensure violations identified and corrected?,2013,
IRS990ScheduleK,skedk_part_vi,True,SkdKSpplmntlInfrmtnDtl,4,ExplntnTxt,/IRS990ScheduleK/SupplementalInformationDetail/ExplanationTxt,ExplanationType,Text,Part VI,"Part VI contents; Form, part and line number reference explanation",2013,
IRS990ScheduleK,skedk_part_vi,True,SkdKSpplmntlInfrmtnDtl,51,FrmAndLnRfrncDsc,/IRS990ScheduleK/SupplementalInformationDetail/FormAndLineReferenceDesc,LineExplanationType,String(length=100),Part VI,"Part VI contents; Form, part and line number reference",2013,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,6,TxExmptBndsArbtrg_BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/BondReferenceCd,,Text,Part IV; Part IV,Arbitrage; Bond issue reference number (A-D),2013,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,24,TxExmptBndsArbtrg_ExcptnTRbtInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/ExceptionToRebateInd,BooleanType,String(length=5),Part IV; Part IV Line 2b,Arbitrage; Exception to rebate?,2013,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,33,TxExmptBndsArbtrg_Frm8038TFldInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/Form8038TFiledInd,BooleanType,String(length=5),Part IV; Part IV Line 1,Arbitrage; Form 8038-T filed?,2013,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,38,GICPrvdrNm_BsnssNmLn1Txt,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GICProviderName/BusinessNameLine1,BusinessNameLine1Type,String(length=75),Part IV; Part IV Line 5b,Arbitrage; Name of provider; Business name line 1,2013,2013
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,44,GICPrvdrNm_BsnssNmLn1Txt,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GICProviderName/BusinessNameLine1Txt,BusinessNameLine1Type,String(length=75),Part IV; Part IV Line 5b,Arbitrage; Name of provider; Business name line 1,2014,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,72,GICPrvdrNm_BsnssNmLn2Txt,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GICProviderName/BusinessNameLine2,BusinessNameLine2Type,String(length=75),Part IV; Part IV Line 5b,Arbitrage; Name of provider; Business name line 2,2013,2013
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,41,GICPrvdrNm_BsnssNmLn2Txt,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GICProviderName/BusinessNameLine2Txt,BusinessNameLine2Type,String(length=75),Part IV; Part IV Line 5b,Arbitrage; Name of provider; Business name line 2,2014,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,22,TxExmptBndsArbtrg_GrssPrcdsInvstdInGICInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GrossProceedsInvestedInGICInd,BooleanType,String(length=5),Part IV; Part IV Line 5a,Arbitrage; Gross proceeds invested in GIC?,2013,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,76,TxExmptBndsArbtrg_GrssPrcdsInvstdInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GrossProceedsInvestedInd,BooleanType,String(length=5),Part IV; Part IV Line 6,Arbitrage; Gross proceeds invested?,2013,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,3,TxExmptBndsArbtrg_HdgIdntfdInBksAndRcInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeIdentifiedInBksAndRecInd,BooleanType,String(length=5),Part IV; Part IV Line 4a,Arbitrage; Hedge identified in books and records?,2013,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,14,HdgPrvdrNm_BsnssNmLn1Txt,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeProviderName/BusinessNameLine1,BusinessNameLine1Type,String(length=75),Part IV; Part IV Line 4b,Arbitrage; Name of provider; Business name line 1,2013,2013
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,19,HdgPrvdrNm_BsnssNmLn1Txt,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeProviderName/BusinessNameLine1Txt,BusinessNameLine1Type,String(length=75),Part IV; Part IV Line 4b,Arbitrage; Name of provider; Business name line 1,2014,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,30,HdgPrvdrNm_BsnssNmLn2Txt,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeProviderName/BusinessNameLine2,BusinessNameLine2Type,String(length=75),Part IV; Part IV Line 4b,Arbitrage; Name of provider; Business name line 2,2013,2013
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,73,HdgPrvdrNm_BsnssNmLn2Txt,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeProviderName/BusinessNameLine2Txt,BusinessNameLine2Type,String(length=75),Part IV; Part IV Line 4b,Arbitrage; Name of provider; Business name line 2,2014,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,31,TxExmptBndsArbtrg_HdgTrmntdInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeTerminatedInd,BooleanType,String(length=5),Part IV; Part IV Line 4e,Arbitrage; Was the hedge terminated?,2013,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,28,TxExmptBndsArbtrg_NRbtDInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/NoRebateDueInd,BooleanType,String(length=5),Part IV; Part IV Line 2c,Arbitrage; No rebate due?,2013,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,9,TxExmptBndsArbtrg_RbtNtDYtInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/RebateNotDueYetInd,BooleanType,String(length=5),Part IV; Part IV Line 2a,Arbitrage; Rebate not due yet?,2013,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,16,TxExmptBndsArbtrg_RgltrySfHrbrStsfdInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/RegulatorySafeHarborStsfdInd,BooleanType,String(length=5),Part IV; Part IV Line 5d,Arbitrage; Regulatory safe harbor satisfied?,2013,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,50,TxExmptBndsArbtrg_SprntgrtdHdgInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/SuperintegratedHedgeInd,BooleanType,String(length=5),Part IV; Part IV Line 4d,Arbitrage; Was the hedge superintegrated?,2013,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,45,TxExmptBndsArbtrg_TrmOfGICPct,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/TermOfGICPct,LargeRatioType,Numeric(precision=22),Part IV; Part IV Line 5c,Arbitrage; Term of GIC,2013,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,75,TxExmptBndsArbtrg_TrmOfHdgPct,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/TermOfHedgePct,LargeRatioType,Numeric(precision=22),Part IV; Part IV Line 4c,Arbitrage; Term of hedge,2013,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,66,TxExmptBndsArbtrg_VrblRtIssInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/VariableRateIssueInd,BooleanType,String(length=5),Part IV; Part IV Line 3,Arbitrage; Variable rate issue?,2013,
IRS990ScheduleK,skedk_part_iv,True,SkdKTxExmptBndsArbtrg,13,TxExmptBndsArbtrg_WrttnPrcTMntrRqsInd,/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/WrittenProcToMonitorReqsInd,BooleanType,String(length=5),Part IV; Part IV Line 7,Arbitrage; Written procedures to monitor requirements?,2013,
IRS990ScheduleK,skedk_part_i,True,SkdKTxExmptBndsIsss,52,BndIssdDt,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondIssuedDt,DateType,String(length=31),Part I; Part I Column (d),Bond Issues; Date issued,2013,
IRS990ScheduleK,skedk_part_i,True,SkdKTxExmptBndsIsss,54,BndIssrEIN,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondIssuerEIN,EINType,String(length=9),Part I; Part I Column (b),Bond Issues; Issuer EIN,2013,
IRS990ScheduleK,skedk_part_i,True,SkdKTxExmptBndsIsss,29,BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondReferenceCd,,Text,Part I; Part I,Bond Issues; Bond issue reference number (A-D),2013,
IRS990ScheduleK,skedk_part_i,True,SkdKTxExmptBndsIsss,17,CUSIPNm,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/CUSIPNum,CUSIPNumberType,String(length=9),Part I; Part I Column (c),Bond Issues; CUSIP number,2013,
IRS990ScheduleK,skedk_part_i,True,SkdKTxExmptBndsIsss,10,DfsdInd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/DefeasedInd,BooleanType,String(length=5),Part I; Part I Column (g),Bond Issues; Defeased?,2013,
IRS990ScheduleK,skedk_part_i,True,SkdKTxExmptBndsIsss,36,IssPrcAmt,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuePriceAmt,USAmountType,BigInteger,Part I; Part I Column (e),Bond Issues; Issue price,2013,
IRS990ScheduleK,skedk_part_i,True,SkdKTxExmptBndsIsss,43,BsnssNmLn1Txt,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuerName/BusinessNameLine1,BusinessNameLine1Type,String(length=75),Part I; Part I Column (a),Bond Issues; Issuer name; Business name line 1,2013,2013
IRS990ScheduleK,skedk_part_i,True,SkdKTxExmptBndsIsss,53,BsnssNmLn1Txt,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuerName/BusinessNameLine1Txt,BusinessNameLine1Type,String(length=75),Part I; Part I Column (a),Bond Issues; Issuer name; Business name line 1,2014,
IRS990ScheduleK,skedk_part_i,True,SkdKTxExmptBndsIsss,49,BsnssNmLn2Txt,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuerName/BusinessNameLine2,BusinessNameLine2Type,String(length=75),Part I; Part I Column (a),Bond Issues; Issuer name; Business name line 2,2013,2013
IRS990ScheduleK,skedk_part_i,True,SkdKTxExmptBndsIsss,39,BsnssNmLn2Txt,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuerName/BusinessNameLine2Txt,BusinessNameLine2Type,String(length=75),Part I; Part I Column (a),Bond Issues; Issuer name; Business name line 2,2014,
IRS990ScheduleK,skedk_part_i,True,SkdKTxExmptBndsIsss,7,OnBhlfOfIssrInd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/OnBehalfOfIssuerInd,BooleanType,String(length=5),Part I; Part I Column (h),Bond Issues; On behalf of issuer?,2013,
IRS990ScheduleK,skedk_part_i,True,SkdKTxExmptBndsIsss,57,PlFnncngInd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/PoolFinancingInd,BooleanType,String(length=5),Part I; Part I Column (i),Bond Issues; Pool financing?,2013,
IRS990ScheduleK,skedk_part_i,True,SkdKTxExmptBndsIsss,27,PrpsDsc,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/PurposeDesc,LineExplanationType,String(length=100),Part I; Part I Column (f),Bond Issues; Description of purpose,2013,
IRS990ScheduleK,skedk_part_iii,True,SkdKTxExmptBndsPrvtBsUs,1,AnyLsArrngmntsInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/AnyLeaseArrangementsInd,BooleanType,String(length=5),Part III; Part III Line 2,Private Use; Any lease arrangements?,2013,
IRS990ScheduleK,skedk_part_iii,True,SkdKTxExmptBndsPrvtBsUs,21,AnyRsrchAgrmntsInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/AnyResearchAgreementsInd,BooleanType,String(length=5),Part III; Part III Line 3c,Private Use; Any research agreements?,2013,
IRS990ScheduleK,skedk_part_iii,True,SkdKTxExmptBndsPrvtBsUs,48,BndIssMtPrvtScPymtTstInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/BondIssMeetPrvtSecPymtTestInd,BooleanType,String(length=5),Part III; Part III Line 7,Private Use; Bond issue meets private security or payment test?,2013,
IRS990ScheduleK,skedk_part_iii,True,SkdKTxExmptBndsPrvtBsUs,68,BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/BondReferenceCd,,Text,Part III; Part III,Private Use; Bond issue reference number (A-D),2013,
IRS990ScheduleK,skedk_part_iii,True,SkdKTxExmptBndsPrvtBsUs,61,ChngInUsBndFnncdPrpInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/ChangeInUseBondFinancedPropInd,BooleanType,String(length=5),Part III; Part III Line 8a,Private Use; Change in use of bond financed property?,2013,
IRS990ScheduleK,skedk_part_iii,True,SkdKTxExmptBndsPrvtBsUs,65,ChngInUsBndFnncdPrpPct,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/ChangeInUseBondFinancedPropPct,RatioType,Numeric(precision=6),Part III; Part III Line 8b,Private Use; Percentage change in use of bond financed property,2013,
IRS990ScheduleK,skedk_part_iii,True,SkdKTxExmptBndsPrvtBsUs,56,EnggBndCnslCntrctsInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/EngageBondCounselContractsInd,BooleanType,String(length=5),Part III; Part III Line 3b,Private Use; Bond Counsel routinely engaged to review management or service contracts?,2013,
IRS990ScheduleK,skedk_part_iii,True,SkdKTxExmptBndsPrvtBsUs,34,EnggBndCnslRsrchInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/EngageBondCounselResearchInd,BooleanType,String(length=5),Part III; Part III Line 3d,Private Use; Bond Counsel routinely engaged to review management or service contracts?,2013,
IRS990ScheduleK,skedk_part_iii,True,SkdKTxExmptBndsPrvtBsUs,35,MgmtCntrctBndFncdPrpInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/MgmtContractBondFincdPropInd,BooleanType,String(length=5),Part III; Part III Line 3a,Private Use; Management contract for bond financed property?,2013,
IRS990ScheduleK,skedk_part_iii,True,SkdKTxExmptBndsPrvtBsUs,5,OwnngBndFnncdPrprtyInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/OwningBondFinancedPropertyInd,BooleanType,String(length=5),Part III; Part III Line 1,Private Use; Partnership or LLC owning bond financed property?,2013,
IRS990ScheduleK,skedk_part_iii,True,SkdKTxExmptBndsPrvtBsUs,60,PrvtBsCncrnngUBIPct,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/PrivateBusConcerningUBIPct,RatioType,Numeric(precision=6),Part III; Part III Line 5,Private Use; Percentage of private business concerning UBI,2013,
IRS990ScheduleK,skedk_part_iii,True,SkdKTxExmptBndsPrvtBsUs,26,PrvtBsUsByOthrsPct,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/PrivateBusUseByOthersPct,RatioType,Numeric(precision=6),Part III; Part III Line 4,Private Use; Percentage of private business use by others,2013,
IRS990ScheduleK,skedk_part_iii,True,SkdKTxExmptBndsPrvtBsUs,47,PrcsNnqlfdBndRmdtdInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/ProcsNonqualifiedBondRemdtdInd,BooleanType,String(length=5),Part III; Part III Line 9,Private Use; Nonqualified bonds remediated procedures?,2013,
IRS990ScheduleK,skedk_part_iii,True,SkdKTxExmptBndsPrvtBsUs,25,RmdlActnTknInd,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/RemedialActionTakenInd,BooleanType,String(length=5),Part III; Part III Line 8c,Private Use; Remedial action taken?,2013,
IRS990ScheduleK,skedk_part_iii,True,SkdKTxExmptBndsPrvtBsUs,70,TtlPrvtBsnssUsPct,/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/TotalPrivateBusinessUsePct,RatioType,Numeric(precision=6),Part III; Part III Line 6,Private Use; Total of lines 4 and 5,2013,
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,37,AdqtBksAndRcMntInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/AdequateBooksAndRecMaintInd,BooleanType,String(length=5),Part II; Part II Line 17,Proceeds; Adequate books and records maintained?,2013,
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,67,AdvncRfndngInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/AdvanceRefundingInd,BooleanType,String(length=5),Part II; Part II Line 15,Proceeds; Advance refunding?,2013,2017
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,55,BndDfsdAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/BondDefeasedAmt,USAmountType,BigInteger,Part II; Part II Line 2,Proceeds; Amount of bonds defeased,2013,
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,58,BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/BondReferenceCd,,Text,Part II; Part II,Proceeds; Bond issue reference number (A-D),2013,
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,40,CptlExpndtrsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalExpendituresAmt,USAmountType,BigInteger,Part II; Part II Line 10,Proceeds; Capital expenditures from proceeds,2013,
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,69,CptlzdIntrstAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalizedInterestAmt,USAmountType,BigInteger,Part II; Part II Line 5,Proceeds; Capitalized interest from proceeds,2013,
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,11,CrdtEnhncmntAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CreditEnhancementAmt,USAmountType,BigInteger,Part II; Part II Line 8,Proceeds; Credit enhancement from proceeds,2013,
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,64,CrrntRfndngInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CurrentRefundingInd,BooleanType,String(length=5),Part II; Part II Line 14,Proceeds; Current refunding?,2013,2017
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,15,FnlAllctnMdInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/FinalAllocationMadeInd,BooleanType,String(length=5),Part II; Part II Line 16,Proceeds; Final allocation made?,2013,
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,18,InRsrvFndAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/InReserveFundAmt,USAmountType,BigInteger,Part II; Part II Line 4,Proceeds; Gross proceeds in reserve funds,2013,
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,74,IssncCstsFrmPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/IssuanceCostsFromProceedsAmt,USAmountType,BigInteger,Part II; Part II Line 7,Proceeds; Issuance costs from proceeds,2013,
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,32,OthrSpntPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/OtherSpentProceedsAmt,USAmountType,BigInteger,Part II; Part II Line 11,Proceeds; Other spent proceeds,2013,
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,20,RfndngEscrwAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RefundingEscrowAmt,USAmountType,BigInteger,Part II; Part II Line 6,Proceeds; Proceeds in refunding escrow,2013,
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,63,RfndngTxExmptBndsInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RefundingTaxExemptBondsInd,BooleanType,String(length=5),Part II; Part II Line 14,Proceeds; Refunding tax-exempt bonds?,2018,
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,71,RfndngTxblBndsInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RefundingTaxableBondsInd,BooleanType,String(length=5),Part II; Part II Line 15,Proceeds; Refunding taxable bonds?,2018,
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,42,RtrdAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RetiredAmt,USAmountType,BigInteger,Part II; Part II Line 1,Proceeds; Amount of bonds retired,2013,
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,59,SbstntlCmpltnYr,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/SubstantialCompletionYr,YearType,Integer,Part II; Part II Line 13,Proceeds; Year of substantial completion,2013,
IRS990ScheduleK,skedk_part_ii,True,SkdKTxExmptBndsPrcds,12,TtlPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/TotalProceedsAmt,USAmountType,BigInteger,Part II; Part II Line 3,Proceeds; Total proceeds of issue,2013,
